Sample,L2 Error,H1 Error,Relative L2 Error
0,10.734809733119741,13.111170935984182,0.6407171392852397
1,9.713889868031234,14.657882549315977,0.6222489710420224
2,8.605513330401418,13.46720043533983,0.49812399116160627
3,9.038434786699026,8.247878652383632,0.8464120582251022
4,5.019841555379698,9.09477281136425,0.4761884468008142
5,7.880059966627548,11.35085443193664,0.5245664528480702
6,7.28924228383082,14.385989937347272,0.4610996401052574
7,8.158638120241408,9.960190671124831,0.9038680307898281
8,10.94200024768194,20.880380232950458,0.47211294022617806
9,4.422914584439793,8.576655954205473,0.4769726913780608
10,7.740874282206188,6.958468580554842,0.7719545984666676
11,9.954110071600542,10.472530673640703,0.6985553376119048
12,6.086396621799643,9.552409586428473,0.5032251230366774
13,5.796906913080121,9.884097620937414,0.5492827623826861
14,8.304269259635438,10.911546669798248,0.6915731229822782
15,4.811834145625477,10.803000540531931,0.4505371060321977
16,6.422248528478905,8.431405826625417,0.574839188329476
17,8.333557375821233,11.210991974798267,0.5575850638921354
18,7.859218509619124,8.118398952873557,0.6481859084054513
19,3.419361101771157,6.620937463484108,0.4881568114329765
20,7.602048354057636,11.721372644331739,0.5291223842459938
21,5.518146322454589,9.657589195209464,0.46465588837743366
22,6.6827923625808685,9.750913898571593,0.5631116240394075
23,5.267406550955829,8.984129882907762,0.5401890256497962
24,7.6811643862294545,9.303654566944783,0.6906245329604761
25,5.912173505330503,11.160696798738382,0.5165522209904725
26,7.713008642314065,10.621357930270916,0.6063439708611364
27,5.948324534672127,3.8274998448152924,1.185293212369344
28,7.109359326248083,8.744137426864665,0.5969344179515083
29,8.303846598051095,11.72489038310815,0.5181029876154293
30,8.99074098430067,12.62201805360389,0.6635227909481082
31,4.629760814594768,10.875545409427598,0.47744512595015914
32,5.838378342586505,11.831320766528222,0.5067394836023372
33,7.909857497395754,12.045802966704391,0.5709057971775551
34,6.031804626233995,9.287240383222509,0.5237075666756704
35,9.755014868755751,11.564086137358004,0.7754942305297146
36,6.96250365581718,7.290743964871538,0.6411680096994463
37,5.485396325837457,9.164736375948769,0.47591472352290115
38,6.48770852845413,11.039894099051391,0.5722290364508161
39,9.325667545024675,18.545546711795033,0.5455018098795386
40,6.919383336401747,13.77860589171899,0.47247739154147544
41,3.7145038227544713,7.204230635263013,0.4694099332698337
42,5.524275058457668,10.144148584201918,0.49431675966925653
43,5.387872239291443,11.414167250369434,0.5006502849230906
44,9.334634045483236,14.782466766897944,0.5241312392133263
45,6.0085468746352975,13.039574246778246,0.430505407371698
46,5.8421646218848275,5.988554826632053,0.655743234504849
47,7.946358160099886,11.842795667228444,0.5690740452320141
48,7.71330005769836,12.414100536257115,0.5784797326511956
49,7.695497858501127,9.427903114269704,0.5987628498332767
50,8.58621559685401,10.674968349427086,0.6984373068846806
51,5.231466638959888,8.359948213918349,0.5076621288986396
