Sample,L2 Error,H1 Error,Relative L2 Error
0,10.807843941249265,13.253930035872658,0.5779535942505505
1,9.792433651454454,14.800390976297267,0.5250886425240492
2,8.700536356348731,13.57250175640134,0.44923693610353593
3,9.068332000748281,8.308624096247202,0.7735872019476963
4,5.08717406283118,9.184825871581273,0.4148857795738717
5,7.95446048584196,11.449105156978428,0.4763981766132841
6,7.3979371346677905,14.499641212464795,0.3950805502725764
7,8.183358691686179,9.949387305726184,0.7190477996911858
8,11.090727336204042,21.02967484538961,0.4054089900788658
9,4.480745066494812,8.6385926013227,0.40485325460427846
10,7.769268079541004,7.014688590569456,0.7222522216418417
11,10.0064515809457,10.572608723155652,0.6439396101539515
12,6.158240943037615,9.667059625901864,0.4516939539251683
13,5.856161857920676,9.957751121416978,0.4638542368461064
14,8.357269991778356,11.024465590376634,0.5925490658349751
15,4.891731226973751,10.886264807841847,0.3698880119296329
16,6.4734500272571545,8.501989506325032,0.5202228556551204
17,8.407168349337594,11.331664462410357,0.5058870636302387
18,7.901570149864659,8.166776219969462,0.6038780322236773
19,3.4630406344056377,6.664124380739403,0.4111220303326723
20,7.680410849278388,11.818891204594209,0.4708215669426255
21,5.595877162331229,9.772942830925608,0.4135818851455858
22,6.737619402816828,9.79752115210224,0.4967553119706228
23,5.320640680769663,9.033411132047013,0.46003048537345675
24,7.727317932562864,9.405376985112486,0.6089074449356953
25,5.973922404141846,11.168015554761412,0.42957523112058893
26,7.762600924652286,10.613875260910348,0.5319152038117139
27,5.954757303279511,3.844681631294488,1.1124389296142834
28,7.161689432859855,8.830665416151662,0.5443906045665755
29,8.384348285116499,11.815699545973699,0.47572214620397524
30,9.044038823645845,12.656945377173686,0.5609264563999511
31,4.692834188125141,10.878688937905505,0.374453376235193
32,5.90650692869724,11.862240729982805,0.41212739421093936
33,7.968925779943227,12.038974591077755,0.4949133872761386
34,6.090409852288692,9.346866690272192,0.4661414225694791
35,9.79927605086644,11.637755167210981,0.6635229563330737
36,7.003410816855036,7.356569142579944,0.5998006305586986
37,5.558627385167046,9.269872807709637,0.42664464035038235
38,6.551127819609571,11.12195899243023,0.47646640616364283
39,9.428454866417026,18.631969616737898,0.43336383133802603
40,7.019956864768297,13.907097471027543,0.39915298328135745
41,3.7673071468636437,7.259696514628903,0.40211933070376676
42,5.592178995792784,10.21623215994378,0.42327961987396256
43,5.4504597105606045,11.408981939206468,0.40209700964446476
44,9.43450185376608,14.933225738037992,0.4620677216006598
45,6.119430056240921,13.188208163981486,0.36544918480553695
46,5.8727329357398235,6.018387920967442,0.6137827367198069
47,8.017437819732441,11.950632186334591,0.49752144007194965
48,7.782023715436814,12.508687877594658,0.4889218301847146
49,7.753895367588851,9.529940599615966,0.5498233524859661
50,8.634954076430217,10.74990156254727,0.6096240247116897
51,5.284730026053611,8.392602034172686,0.4523079895819682
52,5.907439906255234,8.290027233282661,0.525077192953502
53,8.96110730436416,14.025074508019891,0.4538579384231855
54,10.257830029445122,13.205970035003592,0.6252249410877397
55,8.635493869554463,6.882748354189895,0.8086842418115762
56,6.8835128741162155,9.700469760231808,0.540036591916954
57,8.901170531528063,18.080792012929408,0.38496726898416633
58,9.523385218686002,12.721352000072146,0.53513384655413
59,9.55419922605778,13.733079256503352,0.5620543071026028
60,8.066744118222044,12.067110785940596,0.4796141684180947
61,4.697088820355774,9.441606609663923,0.4081852026472214
62,5.56395784632811,10.80008610601388,0.39323603894580894
63,10.648391230632763,11.169647179514019,0.7811102951542056
64,11.38615822432865,14.676420804245991,0.5303150034883617
65,6.172062229086185,9.788780379966584,0.4880247281035602
66,9.970830200928496,17.522313820311577,0.46965687928085226
67,6.895592268060529,9.033678494803894,0.5774403596240368
68,6.379798211324921,6.799539026207322,0.614601647347852
69,7.200912507254554,11.141824803942033,0.4898042566970101
70,7.425956856856653,15.46252172727565,0.4009752875872459
71,5.672506061254735,8.775507486051177,0.4932522732637868
72,8.5180712595691,13.072685791972702,0.4540068569672506
73,11.048407774220765,13.529691700199601,0.5389738643100477
74,5.300900251133687,9.412819302880576,0.453145521212779
75,6.320826062552001,9.445727180568031,0.4733241573724413
76,5.521060807478736,4.6818070132007685,0.7423404026197568
77,5.697478058110896,12.132187286969566,0.3828237288040666
78,2.985153702249896,5.461739486846813,0.42183546405597677
79,14.762251597075013,9.436276732764105,1.2361816270618513
80,9.295035813925706,9.050301206492122,0.795483637405218
81,9.17072963197824,13.790724686540818,0.5341095777338593
82,7.146894345718981,6.660369719938203,0.6497721775061808
83,7.3099885318008715,10.38979205115131,0.521403375604938
84,4.81244613112606,8.163046554919962,0.4273519432514706
85,10.392873811608043,14.77569862929148,0.5020417259352493
86,6.240559959238059,13.305238964771679,0.39568928285484517
87,4.635973844070099,8.216242253886277,0.41886291913902224
88,8.785922776421213,10.364032963717698,0.5558319509147357
89,7.645427362532643,7.0454326695796645,0.958418875722061
90,5.283600684506632,11.102595277227731,0.37988010379990345
91,6.766185331630374,12.961894248890458,0.43164738422102733
92,8.090376142912227,13.908745251057761,0.41586604622991497
93,10.743725263517547,12.676312903512711,0.6036989576601898
94,9.331728487741483,13.207785512478289,0.4888003542672077
95,5.415024755247958,10.329776572118117,0.4398458462553004
96,2.8232482427881775,5.105522579529667,0.41180427496333993
97,8.860865496199214,9.604594952520978,0.7191680647748979
98,8.059178059123154,12.653014501334251,0.48230662035210553
99,8.019169778795659,8.89050208199686,0.5735630272669626
100,8.734777707807188,8.589548875956323,0.7796971727621484
101,12.299621817459842,8.463757511718066,1.131435944441656
102,9.22942450191208,9.493666070860066,0.7010879815802452
103,7.620292560823456,11.700932833335745,0.5095699281621824
104,5.7169714833479555,11.521941514825832,0.3989529868894212
105,4.731604989165596,8.94965291952262,0.4142524492291844
106,10.42658332820783,7.748025808165649,0.9639382050359541
107,5.639343972113821,6.755362071810909,0.5346163695466604
108,7.071510473679905,11.688228930421774,0.49224577754105986
109,9.234305497470732,8.834291579583292,0.6104739316259072
110,7.051139377429963,10.172788476781681,0.46872950560452353
111,6.844207205746825,6.687095214833066,0.6731024689935581
112,8.215629307085347,6.723181940030334,0.8276181964939525
113,5.469490668631225,10.193588220672277,0.4204432825835626
114,5.341504158222572,8.9429306930348,0.43820727404580306
115,8.729149169090054,14.395050662683204,0.45107676401265506
116,8.227439285198617,8.498162998405693,0.7343997695495774
117,8.351169903306188,7.296879310891509,0.9745270549873579
118,5.22108553861283,11.45610441707167,0.37447682761424517
119,5.071839619298128,5.71380403146682,0.5584327941940028
120,9.375878313092601,11.922266783662689,0.5162172494610459
121,4.466631863774946,9.688622697816987,0.37408386042031677
122,7.512402665292647,13.026423299696972,0.42644580719456765
123,8.826239903874532,15.08541670465261,0.46036652817695384
124,8.424715053306006,14.764992307035705,0.42098004851179865
125,6.313128701211942,12.934978413318065,0.40494784001478445
126,8.084797330614114,13.34400696384847,0.4569838777407819
127,4.934315534605697,9.550554597434544,0.41894800334811333
128,5.466347519926273,8.89781152011831,0.44764369441875335
129,7.793410416495114,7.523778418613782,0.8544283426300456
130,5.068885895606974,6.877537842050271,0.5147209301206486
131,6.251818402895363,9.302492663632272,0.47013019997669836
132,5.95609929063976,7.096002716690051,0.5656075840410655
133,7.042535877523125,8.683731792669205,0.5697892718276951
134,6.226477212221063,9.482638614226435,0.4889842359025815
135,7.064395847272986,5.565449688588032,0.8429057823224734
136,5.1765825434949475,13.132202231254434,0.34325302352258724
137,14.211881563224322,16.40255247747705,0.5388121047153454
138,5.946280851039665,7.331425292612531,0.588947144838711
139,7.6342709212374755,6.561032975524635,0.9036344641462737
140,3.75380835732061,6.087875165457946,0.4670210443486012
141,3.7298256148620212,4.863724602944183,0.5112630243688994
142,5.108765576214395,8.794882315567705,0.4533139592662059
143,9.444300071375604,10.44229096998781,0.5589630699452065
144,8.152763051564145,11.598347989475611,0.5312083989896972
145,7.254576847081753,13.171426335939026,0.4389845500647423
146,11.343728279878254,10.537728744315531,0.8538410415981849
147,10.35609561246572,14.769195041264721,0.520280847932186
148,8.291692858115493,11.81462887894793,0.5224414761791505
149,7.987004412811765,10.318654785837545,0.4894311294340219
150,4.662515036822044,9.697684966373629,0.3816431633329057
151,7.44332597560156,16.0977363024308,0.39078422760691056
152,5.092441485491352,7.957798153201187,0.44050131261720893
153,5.932367219427926,10.042770729509623,0.45239547209724834
154,10.632737797839575,10.177312991652325,0.8702700705873894
155,6.715581910641081,15.193915742303439,0.3782819634699107
156,7.919789310518983,8.651911787536525,0.5838593725846882
157,7.196976501136029,11.896228667458589,0.4602574509425389
158,10.425221837109712,10.108485816690987,0.6715829984175089
159,5.485373102859056,8.541863648235807,0.4700222197561921
160,7.546255865498752,11.466432924302838,0.46858245703370394
161,4.563028271349227,8.705387586783363,0.4069902299156255
162,6.335490974637893,7.866535865302012,0.6439395164142543
163,9.156563160940685,11.66453242502162,0.5290165110957683
164,8.57081005179716,10.392551873776545,0.5982359731052167
165,5.109916443808958,6.883997134528996,0.5337007083417478
166,7.2534561210138975,12.012117973106394,0.4583265978878126
167,7.679732157624797,7.964692639335687,0.6780873101961623
168,10.126857379373043,12.586840944991488,0.5555197560831658
169,4.806120039447353,8.895419068918383,0.44582801539797073
170,9.210381548463877,13.406241549927623,0.4799768833231602
171,6.265954948985609,10.77275832100014,0.46625618714554135
172,8.144529981261584,11.644251528863759,0.5442505534362381
173,8.906765967223516,13.806643676829772,0.4554470514021319
174,5.108056641116483,6.323811374081008,0.6291651024975123
175,8.647638733142795,12.252152656631585,0.4829558487177761
176,8.198572056642313,11.855564684183127,0.5171044773326923
177,8.652260131442624,11.808687146130037,0.570914148770429
178,5.52151653871938,10.34298066134123,0.42402847590249326
179,4.891928211129657,10.564485218851948,0.3671406783923899
180,5.467445865060654,6.338896408323115,0.6054452797913474
181,8.265540459263404,11.606539465372174,0.5142937187327437
182,4.5079339901286035,8.110860655644592,0.412968769250029
183,5.436597970075472,8.943100850873384,0.4480097256098544
184,6.473691999319422,12.523940997226706,0.3963827949178295
185,7.053764360852537,9.329456784458007,0.49553075261604224
186,9.952173079582542,10.411243725231211,0.7302231782191587
187,9.911620545250216,8.389229598993701,0.7313983317764853
188,8.812676529078768,11.076565955938047,0.6001739253140216
189,10.389478820350053,10.675530577679059,0.6960980558689229
190,7.2067231364648405,7.605683360363506,0.5954388500132051
191,7.86388126417366,8.047594311241294,0.7972019189783717
192,6.131835416425071,7.125098503588781,0.5985605551767346
193,9.054522035547299,10.23606374507567,0.6905401519132077
194,11.106577099115674,12.19246394497938,0.6335026016436737
195,9.00047507730811,10.172443451670569,0.6042192966338407
196,10.442441386122104,12.230032530825957,0.5456437827845864
197,5.666498018581661,11.328573516113778,0.40092196062533914
198,7.165874707752461,16.47192915581058,0.36038478027864307
199,10.145383705017329,13.75685142381152,0.5050092343405116
200,9.300487887419017,6.656469818458652,0.8267525424915481
201,4.715590865722044,6.721327867898098,0.4857382901233601
202,5.3563632917603705,5.494652253495603,0.6361160463775134
203,7.00972896740444,9.501820416741522,0.4895805524087097
204,5.8453772605875205,12.557124565203354,0.3780686822691513
205,4.298185999315102,8.355758450017612,0.39708744740014557
206,9.985218836535935,9.780295098308883,0.6299407033639504
207,12.3172757344807,12.768874681652367,0.6943576099487352
208,2.7633237734287515,7.552862111276401,0.32970373232237016
209,5.965964874962312,8.735514268919994,0.4779529010918036
210,5.780509876603599,9.720058561166383,0.42863678516030723
211,6.866869458845185,9.598194212546662,0.5039602714474033
212,5.029368060096736,8.557027339910803,0.43087244287451026
213,4.514443764850851,6.782988981646605,0.45913413653533725
214,2.858536685085764,4.051161335492684,0.47486178302152976
215,4.7744453574981645,5.540984003765933,0.567568791135202
216,7.212843433476485,8.863103407844056,0.5754330265948995
217,7.694279423515057,15.651052362577397,0.38109679359446985
218,6.814998462606974,12.164489784417794,0.46076344716185746
219,5.344896169478408,8.917323543409418,0.46422663947481735
220,9.146130329856224,9.559225888100007,0.6384604174736837
221,4.389704687574757,7.590169360008269,0.4395085971228138
222,9.40309117955566,9.462909148777994,0.7972501644433297
223,4.395783362768796,7.3554649730112445,0.473674093971893
224,12.630141668598416,10.883335165519249,0.9477329366461749
225,8.568946905047898,13.737959839825837,0.4737082530740015
226,6.665705107001123,12.912917107533223,0.4079244050606974
227,7.398579281656679,11.026453701760994,0.4573624086505884
228,11.807754806858918,13.738495144146894,0.5727559691431754
229,6.010180589459997,11.928048664996647,0.3981790696874306
230,6.687911393396784,11.828869405206168,0.45314618253780664
231,8.073317231228314,12.101309395652612,0.4906640645610697
232,8.016010102977745,9.97056023708024,0.5911093796227275
233,6.120345009996589,11.03628533968797,0.4632284509344832
234,8.552909662283028,15.664729536174956,0.4264883393237571
235,6.87408024901058,11.56272509850025,0.43615493476529454
236,5.9016421418735945,7.384560499629955,0.5883369826842917
237,11.5017553392497,12.791193742852919,0.5800111767944369
238,2.3776948833659044,4.50655182198453,0.39824051638800323
239,9.082722005796857,20.27091300832981,0.37963912788341153
240,7.649467222040999,9.4518905763527,0.5553279900264331
241,9.355839252890872,10.122783602229273,0.6420258245922887
242,6.026967879830129,9.53428048427927,0.44380310010690727
243,8.364081122924846,14.240584709808944,0.43814372227238596
244,6.325555930552857,11.110428210082532,0.425036820821986
245,5.208716639550162,7.802126261084513,0.46849255274790536
246,7.965666257474883,13.34409738998431,0.44379031967597
247,7.022096149063214,10.94702759901922,0.47357543532578694
248,8.471670540423993,14.041175185679277,0.4648035324986305
249,7.363814463929546,9.376508868266992,0.6273433632177334
250,8.225751365969915,13.558486808784451,0.45220085449601716
251,5.758962590576827,11.397989379350467,0.4249745338372632
252,5.0306777159036615,8.985203109469616,0.4047451799760117
253,10.289199012150313,13.363874473104884,0.5014809733041614
254,10.968776017388489,10.945700249311825,0.7622719717450229
255,7.9228484498828395,9.232564185146375,0.6595046692688152
256,3.2686684780516675,7.019630364878761,0.3932831160889831
257,9.714120438529964,18.923121639184007,0.4361186707739868
258,7.151599912611782,13.285444052141397,0.41578536452654047
259,4.43946965217355,7.721213244793793,0.4747068834632637
260,4.404537021300668,8.037192629637275,0.40984737234599156
261,6.93812559860104,12.109698124476818,0.44620190126890164
262,9.406108803533341,14.068633667258293,0.543639700612282
263,9.80905641839042,11.331166780686925,0.5822040174786599
264,7.1890071726721265,15.388914837072354,0.4092136656950094
265,9.294091810100197,8.30582453134644,0.8324399951155677
