Sample,L2 Error,H1 Error,Relative L2 Error
0,1.7069671991725874,1.7487935714547163,0.30791682762840844
1,2.5014670918238435,4.114348482544854,1.6749797254094558
2,2.1983433638872376,2.619991491989632,0.6250791227939323
3,8.983057501500692,4.489737074973846,0.6648195206851186
4,2.8908790637356043,3.715142915033582,1.191717864987648
5,2.9347093435050184,4.8192993192000575,2.407178737710871
6,1.9921137466729386,2.5555855635529237,0.6811493648509205
7,2.6501200974470045,3.9569157924767535,1.2653999453783835
8,15.697253340635115,7.284905728992173,0.7814517927075693
9,8.349650115177713,5.153414420882044,0.6337903324081795
10,2.7541240387000925,5.3042962767869595,3.315327315753049
11,2.749561908917663,5.0562550570800555,2.619901602732176
12,2.777499561491929,3.8594280646032137,1.28640011286627
13,0.7116156675543184,0.6121413959928237,0.1398633631301559
14,2.4645562286775697,2.987604536260891,0.9257922849626296
15,3.3227856500341932,2.7279453743298894,0.5311755042643257
16,1.643033514815289,2.1844641965164038,0.5213091550050495
17,2.7385218145104044,4.455691843123895,1.8172640344106372
18,2.4337250955915595,2.235909753488467,0.7429579839552335
19,2.4269876082981443,2.877227158206929,0.7120955583910447
20,2.1049061658060473,2.6995664371809793,0.8014308662050179
21,5.9764957282011775,3.054117220978517,0.6177198302012541
22,2.321923477237752,2.5958548515901403,0.778650415063657
23,2.290492419965236,2.1423291813824896,0.5920650207705569
24,8.076788071017212,4.356093228586585,0.6494499277509356
25,2.8995326520358953,3.9741154345012846,1.4720175401041578
26,2.4781035293987204,4.328002161914003,1.7244319267696542
27,2.1300597333150786,1.2684658367350146,0.34306920107320454
28,3.039979256848795,4.379101611032272,1.977903548335653
29,5.2627664216435495,3.0123976461585458,0.631605821211261
30,1.9339231720099856,2.0193549424010997,0.5254345954589729
31,2.629608054385647,3.039430682364793,1.0266501022324106
32,11.65928713011454,5.837128157550263,0.7660310369358929
33,5.40421531894767,4.156654631315378,0.5340164619202411
34,4.760064551993919,3.6889056987398603,0.5038322861862857
35,2.7824037647612267,5.205541823406225,2.7212667167805002
36,1.8353727139866443,2.375366640710826,0.6340694757967974
37,2.6064364317891635,4.910778404756694,2.625579827354201
38,5.696684965128963,2.978945937426964,0.6025197332817522
39,2.3475676231282123,2.2941244483755385,0.5015486201301319
40,2.4685477325149057,2.2643519354962818,0.6278758041767221
41,2.776082897574474,3.1592227039866123,1.038210491901364
42,2.7663189541753677,3.160369877286134,0.9323460478862842
43,3.0586892243248136,1.3659737250393091,0.5909861238800781
44,2.825695955849991,3.224551201217114,1.002880271910507
45,3.3702827750568995,2.316724182382132,0.4617858679446542
46,2.476525529260116,3.0202704727963265,1.0674490255380211
47,2.7198341966000537,2.510664040809324,0.6620381572588537
48,2.325711630865708,2.842983916341209,0.8073928108002503
49,2.6472285827550235,4.337095557640402,1.9869536433724686
50,15.846781690091177,7.278451023041496,0.7848705656527092
51,2.7040352712000386,4.150242763769684,1.7307886517823308
52,2.767661843746104,4.676134148526727,2.30689450927628
53,6.830166814381478,4.1867879035071045,0.6192899047365137
54,2.744710986725282,4.303252523831582,1.9291918703056616
55,3.538468077440242,2.8060701450380443,0.5284573181138521
56,1.9372557788747606,2.0019420597064705,0.525605827685035
57,1.8533027924820782,2.120973008725591,0.530713483484385
58,1.9161822070121095,2.6197082298461654,0.6626891574853695
59,2.7028344338167933,3.0607940841291756,0.9331786859420672
60,1.8808054319274463,1.7066042932664267,0.5134523830147408
61,12.158222374326888,6.2960276924546825,0.739647968717793
62,1.771874992478101,1.8220417628100865,0.3196475840395779
63,2.063517934147383,2.0947980403382687,0.6805249064304565
64,2.334160582845125,2.0911426674135822,0.6663524470501864
65,2.862344066255001,4.232978159739258,1.8837993247700167
66,3.6242853443002625,2.568471932148037,0.46069007561998754
67,8.085959202588604,4.039313308695781,0.663948010517875
68,2.097908225848669,2.3148679796597285,0.7233297228317479
69,3.833718903619265,2.6896457886814584,0.4362863248173579
70,1.7317359739955118,1.5979208707881074,0.3582233946601165
71,2.717454564534157,4.007926654979264,1.3180894292140712
72,3.4077053099621795,2.543696042895056,0.47253411273652585
73,3.6148785955668603,2.376574896452006,0.4514790366133586
74,2.522153762512613,1.9817795727565357,0.4123464636618488
75,2.56867617491495,3.0131996968618022,0.9605102240459074
76,8.412021755396076,5.298332032807594,0.6430515513409744
77,3.1369812123955647,2.3346677942036487,0.4587870535269969
78,2.507586168931866,3.555948858947269,1.4233417385333988
79,2.1657140938178423,3.1181685919859197,0.7873806730330948
80,1.8280741264365004,2.153361083709363,0.6296289565874067
81,2.7544017751925205,3.1033162248166297,1.1437074007924124
82,2.7686463692724637,2.5352539281733555,0.7560619196391379
83,4.29273070319321,2.7753005437004603,0.5868217149501671
84,2.6922784647686475,4.479499633080733,1.6789889982361323
85,2.5270033136263788,3.448914066727628,1.1339432749563865
86,1.6058526736438556,1.4382413602418447,0.45871430083493125
87,3.597612985257293,2.4237559789438725,0.4537501671895037
88,6.774966204537376,3.93864135061527,0.6346180184648321
89,1.8098177669753572,2.5137254053112423,0.6420629792953296
90,2.8084517019530106,4.219304145516593,1.7463112753298136
91,2.706867727892417,4.833615975757583,2.6453066510645984
92,2.7186281234733745,3.7207482247273718,1.4535168481067755
93,5.689774318490772,3.0470762656888524,0.6379343718868921
94,2.338899729574249,2.6959395344859733,0.7974808396675637
95,2.656410040804959,4.664546780400549,2.202941652161794
96,2.6747154323665443,3.7236767790697183,1.1896217262709223
97,2.861946323537416,4.876206067335491,2.7272721296951845
98,2.4712048868792555,3.562840677590002,1.400191279561268
99,2.6508499542970507,4.012719035133404,1.7007082584502506
100,2.809322067769406,3.2363655242722835,1.1768587726042632
101,3.31840432015065,2.717233534295909,0.5237559524525452
102,4.225910653497274,3.1467784572146984,0.5513116614548297
103,2.509724247211116,3.803994883582084,1.127338256529526
104,1.9648893414034547,1.6412367683472489,0.3412566379515288
105,2.789292754479377,4.00745596721941,1.7211445495467725
106,2.677700550527794,4.870672199252039,2.637712479585564
107,1.5912363239138259,1.8933072209948274,0.30486147701343885
108,2.7484623156192733,5.092844334622307,2.7603904046577226
109,2.5451069656261325,3.9933757149637854,1.3493429829993224
110,2.878155974210587,3.9523264489894587,1.5486777313742945
111,3.8389493825506538,2.9457439412621365,0.5640326573330886
112,1.8401540193983124,1.8333429223061812,0.320837128528445
113,1.987307203838917,1.9882015053935702,0.43803478300069204
114,2.352790209466762,3.7420977591394964,1.2253164035828992
115,3.971955436513541,2.963748340855246,0.4730522659220295
116,3.079001032473718,3.9811654227549487,1.4382817550009133
117,1.3958810387053293,1.4657722451701116,0.25396909772970794
118,2.8748742059957446,5.358926454244553,3.185017292554732
119,2.8062137976995873,4.179932707910179,1.5230008580101133
120,2.746710704405226,3.6727181225094125,1.3836944800002708
121,2.877420654935519,4.588607365518718,2.111144588270642
122,27.20818275405635,9.8895377929342,0.8550245050315989
123,1.9471906218291406,2.208485101079234,0.3722168574850333
124,2.9137703805284687,3.9707514363198704,1.7623289751598592
125,2.75836512247754,3.179532717468995,1.0805732666791976
126,2.542861154013679,3.814281695485613,1.231851847625995
127,2.4365520543086396,2.3167748560471484,0.5545936522450822
128,2.635103428204176,5.130987475789141,2.8486237701071913
129,1.350039969407236,1.3248522243564105,0.26888899248528186
130,2.4606144094396183,3.682898328167734,1.2773287150644628
131,2.7843180303737047,4.103126034354065,1.3932403154072441
132,2.900374908578431,4.376463940402371,2.0676895994841
133,2.924049474238574,4.2965304202009245,1.91587747020239
134,2.755828347401546,5.14925676569309,2.58205092660074
135,1.2435621223488762,1.424058653588001,0.23881775107270448
136,2.977438253363044,1.2928653860417798,0.5998347205694969
137,2.7250452626920496,3.094294692106454,1.1525989250171456
138,2.555475957067449,4.5803556002261425,1.8845709512162965
139,2.680810023130567,4.616952824662287,2.0002822110441736
140,2.363317190061457,2.8200729307796992,0.719067704765744
141,2.605586037063535,2.404533038473325,0.6367931553594008
142,3.316283973507115,2.3132941396639892,0.474824429723944
143,5.649617448629701,3.246396139923885,0.6469232851738059
144,1.7072546416070615,1.4966447774343155,0.3020775800074525
145,1.5470595596741565,1.8085562671205517,0.3561492305073906
146,3.570333278551029,2.2519102865521683,0.46244686705241866
147,2.3432869481360994,3.2271382904139387,0.8340595892502716
148,2.9401559529244015,2.1578341966719767,0.45328403685379987
149,2.74194379322155,4.108080586696149,1.4230059484002253
150,2.620389720979738,4.381593335133872,1.568804229153325
151,2.713037363600149,5.127464801282975,2.4009195499849745
152,1.8856903854276836,2.558874458928062,0.6216352951676111
153,2.320104665123838,3.1733764357511927,0.8226751322374831
154,9.786054644204626,5.679807563606097,0.643218253898637
155,2.7904096620889276,4.113328145593,1.774212861896866
156,2.5715589688844096,4.136081598167402,1.7128633907427624
157,6.186494517062942,3.1666798796086555,0.6483079181131023
