Sample,L2 Error,H1 Error,Relative L2 Error
0,10.759622703511129,13.14957842059476,0.6171220457589341
1,9.738340908325954,14.67504715679091,0.5850428874414635
2,8.637894643230734,13.484343758016252,0.4801402307939386
3,9.048770117294149,8.262023469431872,0.819643437092728
4,5.041640592612732,9.108604833110624,0.4530480144899717
5,7.90526331728405,11.368995280048116,0.5069354826382493
6,7.3243389701712704,14.393635237669896,0.4360423886864007
7,8.16574410047656,9.91956200652562,0.8341170391848767
8,10.9897667063936,20.88251377612443,0.44704103920043975
9,4.440906204488816,8.57465925974712,0.449776540985655
10,7.750822037029645,6.974162074592609,0.7537625341780281
11,9.972429815540833,10.502742471631578,0.6781010052751426
12,6.110594881246215,9.582583236119326,0.48372601621541805
13,5.815500658312003,9.88466652850905,0.5168959856607717
14,8.321150928729312,10.931338300594506,0.653806891532806
15,4.8361351583473535,10.801348599195197,0.4190467428446864
16,6.439459888803831,8.442305590185802,0.5550077987113194
17,8.358381856150178,11.239607758659284,0.5384724138202028
18,7.873788199963717,8.122314464860743,0.6327037779473114
19,3.4329637576837944,6.617461187049496,0.4589939981976113
20,7.628461848924708,11.737473314060258,0.5074325781885344
21,5.544004358666259,9.6856030930186,0.4452785733147444
22,6.7007275832138555,9.742672920679627,0.539243216546452
23,5.284452896788617,8.978422034495013,0.5102021525605792
24,7.696291378604299,9.326417193143227,0.6598809842750998
25,5.931406497791835,11.124297654408947,0.48435540529740234
26,7.729260453967793,10.584456646973926,0.5804112578527295
27,5.950562184247407,3.830915801155182,1.1593209579738388
28,7.127042360524241,8.763125881303454,0.5777293312225232
29,8.331813322128303,11.743469693300385,0.5025997254745853
30,9.007212721131367,12.593788435682756,0.62599419171556
31,4.648176241375008,10.83389364861516,0.43725896670150843
32,5.858810401211205,11.800085333131722,0.47071951895363573
33,7.929045944294724,12.003954411967834,0.5440477887263216
34,6.051303764137238,9.289220546403902,0.5027590621856832
35,9.769058821104064,11.56373854456755,0.7337853540767697
36,6.976820889094052,7.30891288695,0.6260500061298246
37,5.510114311822732,9.191364834768295,0.4572847919304853
38,6.507463204807986,11.040663442924435,0.5354729965301441
39,9.35582763435419,18.513442633363553,0.5015025860848827
40,6.9508912169696195,13.79053358372468,0.44426974718502826
41,3.731527026593488,7.207364022248172,0.44391559295332705
42,5.545940769466819,10.144188643693452,0.467611693024576
43,5.406647273999203,11.36813201648871,0.4632259096369694
44,9.367347973714287,14.809516749537611,0.5008844188084269
45,6.043589976007982,13.065097813015628,0.4051528365380833
46,5.852941760040326,5.992084698846075,0.6408964200161791
47,7.969393019018,11.85713651288681,0.5424030955877049
48,7.734583245021845,12.41414166855561,0.5446896460881011
49,7.715779343426775,9.458574999725117,0.5803803912167689
50,8.602228179027351,10.681227499949784,0.6654757871993308
51,5.249486626263533,8.35332473780221,0.4877153499935575
52,5.878060922169982,8.237551162709673,0.5732951085663104
53,8.896130379585262,13.912027578616755,0.48777731629434057
54,10.223781192272204,13.137138367747673,0.7006976136795363
55,8.620824672219598,6.854137569077683,0.8373135080082807
56,6.849772247139498,9.631817883531776,0.5928894900287002
57,8.807566946633678,17.92738466714356,0.4267659972842094
58,9.47830241921775,12.65177507070897,0.578487998889792
59,9.513020995693589,13.656865322691122,0.6311626062415403
60,8.012287403123462,11.964708034427549,0.5153672225280062
61,4.657251105008637,9.389602814285226,0.46303375880226644
62,5.506737616464996,10.706750849083491,0.4315844216798107
63,10.628361598051141,11.123119353651784,0.876088650733445
64,11.328319833310184,14.579403982944138,0.5637876681134213
65,6.133297939332443,9.708824658858287,0.5394808350420426
66,9.9048719817147,17.392784493587325,0.534285697450312
67,6.868656548284284,8.99205798739828,0.63186841108992
68,6.358114730473798,6.764315851207065,0.6440810029451345
69,7.157407819613531,11.0664711924898,0.5371837739355353
70,7.355622814712204,15.334830460184763,0.4581007620274291
71,5.640631070679713,8.724047893097435,0.5453678538824136
72,8.456563580753038,12.96970608599243,0.4846727130274804
73,10.999179124336466,13.46876947593351,0.5696883090730874
74,5.2648242487472325,9.361022073212633,0.5098933398398464
75,6.277200168994455,9.368614537285282,0.5060626973032322
76,5.509186887612563,4.6606612617490475,0.7682316832062396
77,5.639453765585663,12.051211606354322,0.43254440100877506
78,2.961526466108746,5.430456868836374,0.4667013971077269
79,14.754679295707893,9.393804921884696,1.3120167678074548
80,9.277574896206652,9.00671775193914,0.8683091876194738
81,9.129306026974655,13.733514584701986,0.6006595469430948
82,7.125826760916135,6.6291099481364215,0.672069992162007
83,7.272121131929889,10.3163587357983,0.5687878818639132
84,4.772221777184966,8.098334707545414,0.4613384631697906
85,10.335577664048802,14.682825803160895,0.5427497019240806
